KOI_01203 1.040e+00 1.4128e+01 1.87e-05 1.040e+00 3.1883e+01 2.71e-05 1.040e+00 4.8654e+01 2.49e-05
KOI_01215 1.192e+00 1.7324e+01 2.73e-05 1.192e+00 3.3006e+01 3.65e-05
KOI_01221 1.062e+00 3.0160e+01 2.75e-05 1.062e+00 5.1080e+01 1.54e-05
KOI_01236 1.089e+00 1.2310e+01 1.30e-05 1.089e+00 3.5744e+01 2.93e-05
KOI_01239 1.059e+00 7.8328e-01 7.71e-06 1.059e+00 3.1741e+00 9.40e-06
KOI_01240 9.111e-01 2.1396e+00 5.66e-06 9.111e-01 4.8071e+00 1.73e-05
KOI_01241 1.365e+00 1.0503e+01 4.80e-05 1.365e+00 2.1405e+01 2.09e-04
KOI_01258 9.783e-01 1.4646e+01 1.58e-05 9.783e-01 3.6338e+01 8.72e-05
KOI_01261 1.037e+00 1.5195e+01 1.37e-05 1.037e+00 1.3346e+02 1.77e-04
KOI_01270 8.281e-01 5.7293e+00 1.51e-05 8.281e-01 1.1609e+01 7.41e-06
KOI_01276 9.323e-01 1.3261e+01 4.68e-06 9.323e-01 2.2790e+01 1.30e-05
KOI_01278 9.556e-01 2.4804e+01 1.07e-05 9.556e-01 4.4347e+01 1.87e-05
KOI_01279 8.315e-01 9.6519e+00 1.62e-06 8.315e-01 1.4374e+01 5.24e-06
KOI_01301 8.598e-01 1.2699e+01 1.81e-05 8.598e-01 3.7514e+01 1.52e-05
KOI_01305 8.542e-01 2.6339e+00 4.76e-06 8.542e-01 6.1868e+00 3.79e-06
KOI_01306 9.558e-01 1.7964e+00 4.76e-06 9.558e-01 3.4681e+00 5.92e-06 9.558e-01 5.9142e+00 6.28e-06
KOI_01307 8.992e-01 2.0342e+01 2.07e-05 8.992e-01 4.4852e+01 2.95e-05
KOI_01316 1.233e+00 7.6495e+00 6.64e-06 1.233e+00 1.2377e+01 6.64e-06
KOI_01332 8.942e-01 6.0973e+00 6.92e-06 8.942e-01 1.9306e+01 2.25e-05
KOI_01336 9.486e-01 1.0218e+01 2.47e-05 9.486e-01 1.5574e+01 2.62e-05
KOI_01338 8.700e-01 3.2230e+00 6.10e-06 8.700e-01 4.2036e+01 7.91e-06
KOI_01342 8.433e-01 3.7737e+00 4.68e-06 8.433e-01 8.1819e+00 1.09e-05
KOI_01353 1.250e+00 3.4544e+01 4.88e-05 1.250e+00 1.2587e+02 1.28e-03
KOI_01358 7.304e-01 3.6485e+00 3.72e-06 7.304e-01 5.6450e+00 1.41e-05 7.304e-01 8.7431e+00 7.51e-06
KOI_01359 8.098e-01 3.7101e+01 3.05e-05 8.098e-01 1.0482e+02 1.40e-04
KOI_01360 7.833e-01 1.4590e+01 1.58e-05 7.833e-01 3.6770e+01 2.12e-05
KOI_01363 1.018e+00 3.5465e+00 1.44e-05 1.018e+00 5.7008e+00 1.03e-05
KOI_01364 8.902e-01 2.5808e+00 9.51e-06 8.902e-01 3.7153e+00 1.19e-05 8.902e-01 7.0556e+00 2.31e-05 8.902e-01 1.1978e+01 2.13e-05 8.902e-01 2.0833e+01 3.83e-05
KOI_01366 9.998e-01 1.9254e+01 2.51e-05 9.998e-01 5.4158e+01 3.83e-05
KOI_01396 1.022e+00 3.7013e+00 9.74e-06 1.022e+00 6.6264e+00 2.34e-05
KOI_01422 5.413e-01 3.6215e+00 3.19e-06 5.413e-01 5.8417e+00 1.50e-05 5.413e-01 1.9850e+01 1.64e-05
KOI_01426 9.968e-01 3.8873e+01 3.17e-05 9.968e-01 7.4917e+01 1.98e-04 9.968e-01 1.5003e+02 9.62e-04
KOI_01430 6.549e-01 1.0475e+01 1.48e-05 6.549e-01 2.2929e+01 1.98e-05 6.549e-01 7.7481e+01 1.93e-05
KOI_01432 9.783e-01 2.9271e+00 5.41e-06 9.783e-01 6.8859e+00 1.47e-05 9.783e-01 1.5055e+01 9.51e-06
KOI_01435 9.549e-01 1.0446e+01 1.16e-05 9.549e-01 4.0715e+01 1.30e-05
KOI_01436 9.129e-01 2.5086e+00 5.49e-06 9.129e-01 5.4191e+00 6.37e-06 9.129e-01 1.3751e+01 1.04e-05
KOI_01445 1.214e+00 7.1689e+00 4.99e-06 1.214e+00 2.0020e+01 2.47e-06 1.214e+00 5.4344e+01 3.79e-06
KOI_01475 5.057e-01 1.6093e+00 4.68e-06 5.057e-01 9.5122e+00 8.22e-06
KOI_01480 7.422e-01 7.0043e+00 3.32e-06 7.422e-01 2.0382e+01 2.12e-05
KOI_01486 9.323e-01 3.0184e+01 2.02e-05 9.323e-01 2.5456e+02 2.55e-04
KOI_01515 5.995e-01 1.9370e+00 3.07e-06 5.995e-01 7.0612e+00 7.21e-06
KOI_01529 1.042e+00 1.1868e+01 3.66e-06 1.042e+00 1.7980e+01 1.23e-05
KOI_01557 7.948e-01 1.4991e+00 5.57e-06 7.948e-01 3.2957e+00 4.20e-05 7.948e-01 5.3160e+00 3.45e-05 7.948e-01 9.6535e+00 2.91e-05
KOI_01563 7.613e-01 3.2053e+00 1.07e-05 7.613e-01 5.4870e+00 3.01e-05 7.613e-01 8.2911e+00 2.51e-05 7.613e-01 1.6738e+01 3.21e-05
KOI_01567 8.128e-01 4.6462e+00 1.16e-05 8.128e-01 7.2401e+00 1.92e-05 8.128e-01 1.7326e+01 1.55e-05 8.128e-01 4.4842e+01 2.31e-05
KOI_01576 9.451e-01 1.0416e+01 3.30e-05 9.451e-01 1.3084e+01 2.58e-05 9.451e-01 2.3340e+01 8.32e-06
KOI_01589 9.609e-01 4.2245e+00 4.91e-06 9.609e-01 8.7257e+00 1.57e-05 9.609e-01 1.2882e+01 1.76e-05 9.609e-01 2.7435e+01 1.84e-05 9.609e-01 4.4546e+01 1.20e-05
KOI_01590 7.144e-01 2.3558e+00 4.37e-06 7.144e-01 1.2890e+01 8.53e-06
KOI_01596 7.663e-01 5.9236e+00 7.91e-06 7.663e-01 1.0535e+02 4.42e-05
KOI_01598 8.520e-01 1.3931e+01 6.01e-06 8.520e-01 5.6474e+01 3.17e-05 8.520e-01 9.2876e+01 1.81e-05
KOI_01608 1.057e+00 9.1761e+00 1.02e-05 1.057e+00 1.9738e+01 7.71e-06
KOI_01627 8.024e-01 5.9392e+00 6.46e-06 8.024e-01 1.0297e+01 1.44e-05
KOI_01647 8.991e-01 6.3309e+00 3.39e-06 8.991e-01 1.4970e+01 1.15e-05 8.991e-01 3.2276e+01 1.14e-05
KOI_01665 1.115e+00 5.9146e+00 3.13e-06 1.115e+00 6.9338e+00 4.52e-06
KOI_01677 8.542e-01 8.5117e+00 1.48e-06 8.542e-01 5.2070e+01 1.14e-05
KOI_01692 1.016e+00 2.4611e+00 2.10e-06 1.016e+00 5.9604e+00 2.24e-05
KOI_01713 5.328e-01 2.2405e+00 4.45e-06 5.328e-01 6.8278e+00 5.08e-06
KOI_01751 8.326e-01 8.6893e+00 3.19e-05 8.326e-01 2.0994e+01 3.83e-05
KOI_01760 9.481e-01 5.5242e+00 1.55e-05 9.481e-01 8.7751e+00 1.11e-05
KOI_01779 1.038e+00 4.6627e+00 1.18e-04 1.038e+00 1.1815e+01 8.62e-05
KOI_01781 8.186e-01 3.0052e+00 1.18e-05 8.186e-01 7.8345e+00 3.49e-05
KOI_01805 1.296e+00 4.3627e+00 3.74e-05 1.296e+00 6.9413e+00 1.40e-04 1.296e+00 3.1782e+01 8.17e-05
KOI_01809 1.018e+00 4.9154e+00 6.46e-06 1.018e+00 1.3094e+01 1.84e-05
KOI_01820 9.045e-01 1.6539e+00 1.66e-05 9.045e-01 4.3372e+00 4.60e-05
KOI_01824 1.102e+00 1.6783e+00 9.51e-06 1.102e+00 3.5538e+00 1.21e-05
KOI_01831 8.571e-01 3.4207e+01 5.57e-06 8.571e-01 5.1804e+01 2.02e-05
KOI_01832 8.588e-01 4.5445e+00 2.79e-05 8.588e-01 1.2762e+01 2.07e-05 8.588e-01 3.8716e+01 2.49e-05
KOI_01835 9.809e-01 2.2483e+00 2.31e-05 9.809e-01 4.5803e+00 3.11e-05 9.809e-01 6.7669e+00 3.05e-05
KOI_01843 5.290e-01 4.1945e+00 5.57e-06 5.290e-01 6.3560e+00 2.10e-06
KOI_01845 9.663e-01 1.9703e+00 5.95e-05 9.663e-01 5.0582e+00 1.29e-02
KOI_01858 9.462e-01 8.6048e+01 1.24e-05 9.462e-01 1.1633e+02 6.15e-05
KOI_01860 9.376e-01 3.0765e+00 7.12e-06 9.376e-01 6.3194e+00 1.89e-05 9.376e-01 1.2209e+01 1.76e-05
KOI_01867 5.623e-01 2.5496e+00 4.45e-06 5.623e-01 5.2123e+00 3.52e-06 5.623e-01 1.3969e+01 1.45e-05
KOI_01874 5.240e-01 7.4164e+00 6.19e-06 5.240e-01 1.8685e+01 1.50e-05
KOI_01884 7.613e-01 4.7750e+00 1.41e-05 7.613e-01 2.3120e+01 5.39e-05
KOI_01889 9.111e-01 9.1819e+00 1.05e-05 9.111e-01 1.4305e+01 2.54e-05
KOI_01891 7.747e-01 8.2598e+00 4.76e-06 7.747e-01 1.5955e+01 1.05e-05
KOI_01895 5.057e-01 8.4575e+00 9.40e-06 5.057e-01 1.7281e+01 1.15e-05 5.057e-01 3.2135e+01 1.02e-05
KOI_01908 5.539e-01 1.2551e+01 5.16e-06 5.539e-01 2.4088e+01 3.32e-06
KOI_01909 9.933e-01 5.4704e+00 4.01e-06 9.933e-01 1.2758e+01 7.12e-06 9.933e-01 2.5099e+01 8.22e-06
KOI_01916 8.718e-01 2.0248e+00 2.00e-06 8.718e-01 9.5999e+00 8.85e-06 8.718e-01 2.0679e+01 1.19e-05
KOI_01922 9.783e-01 1.9545e+00 9.74e-06 9.783e-01 1.5096e+01 5.32e-06
KOI_01929 9.553e-01 3.2927e+00 6.28e-06 9.553e-01 9.6930e+00 1.25e-05
KOI_01930 1.095e+00 9.3413e+00 5.66e-06 1.095e+00 1.3727e+01 1.54e-05 1.095e+00 2.4311e+01 1.44e-05 1.095e+00 4.4431e+01 1.92e-05
KOI_01931 8.347e-01 4.9777e+00 6.28e-06 8.347e-01 6.9882e+00 3.79e-06 8.347e-01 1.0558e+01 4.68e-06
KOI_01940 5.539e-01 6.7368e+00 1.09e-06 5.539e-01 1.0995e+01 1.03e-05
KOI_01945 9.998e-01 1.7119e+01 1.01e-05 9.998e-01 6.2140e+01 2.77e-05
KOI_01952 9.391e-01 5.1955e+00 4.60e-06 9.391e-01 8.0104e+00 1.04e-05 9.391e-01 2.7665e+01 1.28e-05
KOI_01955 1.132e+00 1.5170e+01 1.11e-05 1.132e+00 3.9461e+01 1.16e-05
KOI_01970 8.879e-01 2.1964e+01 2.67e-05 8.879e-01 1.2560e+02 2.85e-05
KOI_01977 5.859e-01 7.4154e+00 1.28e-06 5.859e-01 9.3875e+00 4.30e-06
KOI_01978 9.720e-01 6.5112e+00 3.07e-05 9.720e-01 2.3851e+01 3.90e-05
KOI_02022 9.560e-01 5.9298e+00 9.97e-06 9.560e-01 1.2248e+01 1.24e-05
KOI_02025 1.052e+00 1.1190e+01 7.51e-06 1.052e+00 1.7849e+01 2.77e-05 1.052e+00 2.6136e+01 2.17e-05
KOI_02028 8.893e-01 3.7053e+01 2.17e-05 8.893e-01 5.7247e+01 3.13e-05
KOI_02029 7.791e-01 1.0055e+01 1.90e-06 7.791e-01 1.6333e+01 5.41e-06
KOI_02036 5.413e-01 5.7953e+00 2.76e-06 5.413e-01 8.4110e+00 6.83e-06
KOI_02037 8.137e-01 8.5627e+00 1.73e-05 8.137e-01 7.3757e+01 5.66e-05
KOI_02038 9.323e-01 8.3060e+00 1.21e-05 9.323e-01 1.2512e+01 1.50e-05 9.323e-01 1.7913e+01 7.31e-06 9.323e-01 2.5218e+01 7.91e-06
KOI_02045 6.549e-01 5.4766e+00 8.85e-06 6.549e-01 2.4212e+01 7.21e-06
KOI_02051 1.040e+00 1.1032e+01 7.71e-06 1.040e+00 2.5763e+01 2.54e-05
KOI_02053 9.836e-01 4.6127e+00 6.01e-06 9.836e-01 1.3122e+01 8.43e-06
KOI_02073 7.883e-01 6.4753e+00 1.01e-05 7.883e-01 1.6858e+01 2.15e-05 7.883e-01 4.9501e+01 1.84e-05
KOI_02080 9.539e-01 3.4061e+01 2.62e-05 9.539e-01 8.3488e+01 2.38e-05
KOI_02086 1.106e+00 7.1316e+00 1.64e-05 1.106e+00 8.9193e+00 1.93e-05 1.106e+00 1.1902e+01 2.07e-05
KOI_02092 1.081e+00 2.5563e+01 3.01e-05 1.081e+00 5.7685e+01 5.58e-05
KOI_02111 9.609e-01 3.2897e+00 8.53e-06 9.609e-01 7.1865e+00 1.87e-05
KOI_02113 8.446e-01 1.2331e+01 1.63e-05 8.446e-01 1.5943e+01 2.20e-05
KOI_02148 1.232e+00 3.6146e+00 9.18e-06 1.232e+00 7.5424e+00 2.00e-05 1.232e+00 1.1932e+01 2.47e-05
KOI_02153 1.196e+00 2.5746e+01 5.24e-06 1.196e+00 5.9980e+01 1.50e-05
KOI_02168 1.040e+00 3.2819e+00 5.08e-06 1.040e+00 1.2516e+01 7.91e-06
KOI_02169 8.609e-01 2.1926e+00 7.20e-07 8.609e-01 3.2666e+00 1.80e-06 8.609e-01 4.2724e+00 1.62e-06 8.609e-01 5.4530e+00 3.13e-06
KOI_02173 7.380e-01 3.7815e+01 4.68e-06 7.380e-01 5.3578e+01 4.52e-06
KOI_02174 5.995e-01 6.6932e+00 5.32e-06 5.995e-01 7.7251e+00 2.59e-06 5.995e-01 3.3137e+01 6.37e-06
KOI_02179 5.413e-01 2.7328e+00 6.28e-06 5.413e-01 1.4872e+01 7.41e-06
KOI_02183 9.549e-01 4.5795e+00 4.45e-06 9.549e-01 1.9023e+01 9.97e-06
KOI_02218 8.662e-01 5.5353e+00 5.57e-06 8.662e-01 1.6726e+01 5.24e-06
KOI_02220 8.325e-01 1.8978e+00 3.93e-06 8.325e-01 3.2828e+00 4.37e-06 8.325e-01 5.0283e+00 5.57e-06
KOI_02224 9.342e-01 3.7309e+00 5.66e-06 9.342e-01 8.6124e+01 1.25e-05
KOI_02236 8.823e-01 1.2127e+01 7.91e-06 8.823e-01 1.9988e+01 1.29e-05
KOI_02248 7.872e-01 7.6195e-01 3.00e-06 7.872e-01 2.6462e+00 2.94e-06 7.872e-01 2.8181e+00 5.92e-06 7.872e-01 9.4910e+00 6.83e-06
KOI_02261 7.914e-01 3.9760e+00 3.52e-06 7.914e-01 6.6256e+00 2.10e-06
KOI_02278 1.060e+00 4.9204e+00 3.59e-06 1.060e+00 1.4173e+01 1.24e-05
KOI_02279 8.920e-01 1.2509e+01 3.00e-06 8.920e-01 2.7016e+01 6.64e-06
KOI_02311 1.057e+00 1.3725e+01 3.66e-06 1.057e+00 1.9189e+02 6.64e-06
KOI_02333 1.052e+00 3.9309e+00 5.66e-06 1.052e+00 7.6302e+00 8.22e-06
KOI_02339 7.639e-01 2.0323e+00 5.57e-06 7.639e-01 6.5187e+01 6.55e-06
KOI_02352 1.336e+00 5.6290e+00 1.85e-06 1.336e+00 1.3391e+01 3.72e-06
KOI_02369 1.022e+00 6.3145e+00 8.64e-06 1.022e+00 1.1018e+01 1.55e-05
KOI_02374 7.952e-01 5.2623e+00 4.15e-06 7.952e-01 1.2163e+01 1.19e-05
KOI_02410 9.998e-01 8.6593e+01 2.08e-05 9.998e-01 1.8665e+02 2.00e-05
KOI_02413 6.820e-01 1.2905e+01 5.16e-06 6.820e-01 3.1200e+01 4.68e-06
KOI_02414 7.544e-01 2.2598e+01 3.19e-06 7.544e-01 4.5347e+01 4.15e-06
KOI_02433 1.089e+00 1.0043e+01 1.93e-05 1.089e+00 1.5163e+01 1.55e-05
KOI_02443 1.040e+00 6.7916e+00 3.86e-06 1.040e+00 1.1837e+01 2.76e-06
KOI_02466 5.859e-01 3.1733e+00 2.31e-06 5.859e-01 1.3297e+01 2.88e-06
KOI_02521 7.833e-01 4.8664e+00 6.01e-06 7.833e-01 2.8475e+01 1.52e-05
KOI_02534 1.044e+00 3.0255e+00 4.01e-06 1.044e+00 5.4221e+00 3.66e-06
KOI_02554 4.962e-01 1.0272e+01 1.85e-06 4.962e-01 3.9757e+01 9.18e-06
KOI_02597 1.106e+00 8.0055e+00 7.61e-06 1.106e+00 1.2131e+01 8.22e-06
KOI_02650 5.207e-01 7.0544e+00 3.66e-06 5.207e-01 3.4988e+01 4.84e-06
